   X,    Y,    Latitude,   Longitude, DPT_200612191200
  86,   29,   27.542268, -102.827639,           29
  87,   29,   27.562782, -102.416528,           25
  88,   29,   27.582189, -102.005280,           20
  89,   29,   27.600490, -101.593903,           16
  90,   29,   27.617685, -101.182404,           19
  91,   29,   27.633772, -100.770792,           19
  92,   29,   27.648752, -100.359072,           11
  93,   29,   27.662623,  -99.947254,           11
  94,   29,   27.675387,  -99.535345,           11
  95,   29,   27.687041,  -99.123352,            9
  96,   29,   27.697587,  -98.711283,           -2
  97,   29,   27.707023,  -98.299145,           -9
  98,   29,   27.715350,  -97.886946,           -6
  99,   29,   27.722568,  -97.474693,            1
 100,   29,   27.728675,  -97.062395,            8
 101,   29,   27.733672,  -96.650059,           12
 102,   29,   27.737560,  -96.237692,           11
 103,   29,   27.740337,  -95.825302,           18
 104,   29,   27.742004,  -95.412897,           26
 105,   29,   27.742560,  -95.000485,           24
 106,   29,   27.742006,  -94.588072,           40
 107,   29,   27.740342,  -94.175667,           39
 108,   29,   27.737568,  -93.763277,           36
 109,   29,   27.733683,  -93.350910,           34
 110,   29,   27.728688,  -92.938574,           33
 111,   29,   27.722583,  -92.526276,           33
 112,   29,   27.715368,  -92.114023,           35
 113,   29,   27.707044,  -91.701824,           36
 114,   29,   27.697610,  -91.289686,           36
 115,   29,   27.687067,  -90.877617,           36
 116,   29,   27.675415,  -90.465623,           36
 117,   29,   27.662655,  -90.053714,           36
 118,   29,   27.648786,  -89.641895,           35
 119,   29,   27.633809,  -89.230176,           34
 120,   29,   27.617724,  -88.818563,           34
 121,   29,   27.600532,  -88.407064,           34
 122,   29,   27.582233,  -87.995687,           34
 123,   29,   27.562828,  -87.584439,           23
 124,   29,   27.542318,  -87.173327,            0
 125,   29,   27.520701,  -86.762359,           -7
 126,   29,   27.497980,  -86.351543,            1
 127,   29,   27.474155,  -85.940886,            3
 128,   29,   27.449227,  -85.530395,            4
 129,   29,   27.423195,  -85.120078,            4
 130,   29,   27.396061,  -84.709943,           -1
 131,   29,   27.367825,  -84.299996,            8
 132,   29,   27.338488,  -83.890245,           11
 133,   29,   27.308051,  -83.480697,           10
 134,   29,   27.276515,  -83.071360,            6
 135,   29,   27.243880,  -82.662240,            2
 136,   29,   27.210147,  -82.253346,            1
 137,   29,   27.175317,  -81.844685,            2
 138,   29,   27.139392,  -81.436263,            7
 139,   29,   27.102371,  -81.028088,            8
 140,   29,   27.064256,  -80.620167,            7
 141,   29,   27.025047,  -80.212507,            7
 142,   29,   26.984747,  -79.805116,            4
 143,   29,   26.943355,  -79.398000,           12
 144,   29,   26.900873,  -78.991166,           18
 145,   29,   26.857302,  -78.584622,           20
 146,   29,   26.812643,  -78.178374,           24
 147,   29,   26.766898,  -77.772430,           23
 148,   29,   26.720066,  -77.366796,           31
 149,   29,   26.672151,  -76.961479,           26
 150,   29,   26.623152,  -76.556486,           28
 151,   29,   26.573071,  -76.151825,           11
 152,   29,   26.521910,  -75.747501,           15
 153,   29,   26.469670,  -75.343521,           14
 154,   29,   26.416351,  -74.939893,           11
 155,   29,   26.361956,  -74.536623,            8
 156,   29,   26.306486,  -74.133717,            6
 157,   29,   26.249943,  -73.731183,            3
 158,   29,   26.192327,  -73.329026,           -1
 159,   29,   26.133640,  -72.927253,           -4
 160,   29,   26.073885,  -72.525872,           -7
 161,   29,   26.013061,  -72.124887,          -10
 162,   29,   25.951172,  -71.724306,          -13
 163,   29,   25.888219,  -71.324135,          -12
 164,   29,   25.824203,  -70.924381,           -9
 165,   29,   25.759126,  -70.525049,           -7
 166,   29,   25.692990,  -70.126146,           -6
 167,   29,   25.625796,  -69.727678,           -6
 168,   29,   25.557547,  -69.329652,           -4
 169,   29,   25.488244,  -68.932073,           -1
 170,   29,   25.417889,  -68.534947,            2
 171,   29,   25.346483,  -68.138281,            2
 172,   29,   25.274030,  -67.742080,            0
 173,   29,   25.200530,  -67.346351,           -3
 174,   29,   25.125986,  -66.951099,           -5
 175,   29,   25.050400,  -66.556330,           -7
 176,   29,   24.973774,  -66.162050,           -7
 177,   29,   24.896110,  -65.768265,           -8
 178,   29,   24.817409,  -65.374980,           -7
 179,   29,   24.737675,  -64.982201,           -7
 180,   29,   24.656909,  -64.589934,           -5
 181,   29,   24.575114,  -64.198184,           -3
 182,   29,   24.492291,  -63.806956,           -1
 183,   29,   24.408444,  -63.416257,           -1
 184,   29,   24.323574,  -63.026092,            0
 185,   29,   24.237683,  -62.636465,            1
   1,   30,   22.224562, -136.659685,           28
   2,   30,   22.334487, -136.283529,           27
   3,   30,   22.443455, -135.906716,           23
   4,   30,   22.551463, -135.529251,           21
   5,   30,   22.658506, -135.151136,           18
   6,   30,   22.764583, -134.772376,           16
   7,   30,   22.869690, -134.392977,           12
   8,   30,   22.973824, -134.012941,           11
   9,   30,   23.076982, -133.632274,            9
  10,   30,   23.179162, -133.250979,            7
  11,   30,   23.280360, -132.869061,            8
  12,   30,   23.380573, -132.486526,            5
  13,   30,   23.479798, -132.103377,            3
  14,   30,   23.578034, -131.719619,            2
  15,   30,   23.675276, -131.335256,            6
  16,   30,   23.771523, -130.950295,            9
  17,   30,   23.866771, -130.564738,           11
  18,   30,   23.961018, -130.178592,           13
  19,   30,   24.054261, -129.791862,           14
  20,   30,   24.146497, -129.404551,           14
  21,   30,   24.237725, -129.016665,           13
  22,   30,   24.327941, -128.628210,           11
  23,   30,   24.417143, -128.239190,            9
  24,   30,   24.505329, -127.849611,            9
  25,   30,   24.592496, -127.459478,           10
  26,   30,   24.678641, -127.068795,           13
  27,   30,   24.763762, -126.677570,           13
  28,   30,   24.847858, -126.285806,           11
  29,   30,   24.930925, -125.893509,            9
  30,   30,   25.012962, -125.500685,            7
  31,   30,   25.093966, -125.107340,            5
  32,   30,   25.173934, -124.713478,            5
  33,   30,   25.252866, -124.319106,            5
  34,   30,   25.330758, -123.924230,            5
  35,   30,   25.407609, -123.528854,            4
  36,   30,   25.483416, -123.132985,            4
  37,   30,   25.558177, -122.736629,            3
  38,   30,   25.631891, -122.339792,            3
  39,   30,   25.704555, -121.942479,            2
  40,   30,   25.776168, -121.544696,            1
  41,   30,   25.846728, -121.146450,           -2
  42,   30,   25.916232, -120.747746,           -6
  43,   30,   25.984679, -120.348591,          -12
  44,   30,   26.052067, -119.948991,          -18
  45,   30,   26.118394, -119.548952,          -22
  46,   30,   26.183659, -119.148481,          -24
  47,   30,   26.247859, -118.747583,          -28
  48,   30,   26.310994, -118.346265,          -31
  49,   30,   26.373061, -117.944533,          -33
  50,   30,   26.434059, -117.542394,          -36
  51,   30,   26.493986, -117.139854,          -39
  52,   30,   26.552840, -116.736920,          -43
  53,   30,   26.610621, -116.333599,          -47
  54,   30,   26.667327, -115.929896,          -50
  55,   30,   26.722955, -115.525819,          -53
  56,   30,   26.777506, -115.121373,          -55
  57,   30,   26.830976, -114.716567,          -56
  58,   30,   26.883366, -114.311407,          -58
  59,   30,   26.934673, -113.905898,          -59
  60,   30,   26.984896, -113.500049,          -62
  61,   30,   27.034034, -113.093866,          -60
  62,   30,   27.082086, -112.687357,          -58
  63,   30,   27.129050, -112.280526,          -71
  64,   30,   27.174925, -111.873383,          -62
  65,   30,   27.219711, -111.465934,          -56
  66,   30,   27.263406, -111.058185,          -51
  67,   30,   27.306008, -110.650145,          -37
  68,   30,   27.347517, -110.241819,          -23
  69,   30,   27.387932, -109.833216,          -21
  70,   30,   27.427251, -109.424341,          -16
  71,   30,   27.465474, -109.015204,           -6
  72,   30,   27.502600, -108.605810,           -5
  73,   30,   27.538627, -108.196166,            3
  74,   30,   27.573556, -107.786281,           23
  75,   30,   27.607384, -107.376161,           30
  76,   30,   27.640111, -106.965814,           25
  77,   30,   27.671737, -106.555248,           21
  78,   30,   27.702260, -106.144468,           17
  79,   30,   27.731680, -105.733483,           14
  80,   30,   27.759996, -105.322301,           13
  81,   30,   27.787207, -104.910928,           17
  82,   30,   27.813313, -104.499372,           17
  83,   30,   27.838312, -104.087641,           21
  84,   30,   27.862205, -103.675742,           29
  85,   30,   27.884991, -103.263683,           33
  86,   30,   27.906669, -102.851470,           31
  87,   30,   27.927239, -102.439112,           28
  88,   30,   27.946699, -102.026617,           27
  89,   30,   27.965050, -101.613991,           33
  90,   30,   27.982292, -101.201242,           24
  91,   30,   27.998423, -100.788379,           15
  92,   30,   28.013443, -100.375407,           13
  93,   30,   28.027353,  -99.962336,           10
  94,   30,   28.040151,  -99.549173,            5
  95,   30,   28.051837,  -99.135926,            1
  96,   30,   28.062412,  -98.722601,           -4
  97,   30,   28.071874,  -98.309207,          -11
  98,   30,   28.080223,  -97.895752,           -3
  99,   30,   28.087460,  -97.482243,            2
 100,   30,   28.093584,  -97.068687,            9
 101,   30,   28.098596,  -96.655093,           12
 102,   30,   28.102493,  -96.241468,           12
 103,   30,   28.105278,  -95.827821,           23
 104,   30,   28.106949,  -95.414157,           34
 105,   30,   28.107507,  -95.000486,           26
 106,   30,   28.106952,  -94.586815,           43
 107,   30,   28.105283,  -94.173152,           41
 108,   30,   28.102501,  -93.759504,           39
 109,   30,   28.098606,  -93.345879,           34
 110,   30,   28.093598,  -92.932285,           36
 111,   30,   28.087476,  -92.518730,           36
 112,   30,   28.080242,  -92.105220,           37
 113,   30,   28.071895,  -91.691765,           37
 114,   30,   28.062435,  -91.278371,           36
 115,   30,   28.051864,  -90.865046,           36
 116,   30,   28.040180,  -90.451798,           36
 117,   30,   28.027384,  -90.038635,           37
 118,   30,   28.013477,  -89.625564,           36
 119,   30,   27.998460,  -89.212592,           35
 120,   30,   27.982331,  -88.799728,           34
 121,   30,   27.965092,  -88.386979,           25
 122,   30,   27.946744,  -87.974353,            8
 123,   30,   27.927286,  -87.561857,           -1
 124,   30,   27.906719,  -87.149499,           -3
 125,   30,   27.885043,  -86.737286,            2
 126,   30,   27.862260,  -86.325226,            1
 127,   30,   27.838370,  -85.913327,            1
 128,   30,   27.813373,  -85.501595,            2
 129,   30,   27.787270,  -85.090039,           -2
 130,   30,   27.760061,  -84.678666,            2
 131,   30,   27.731748,  -84.267483,           12
 132,   30,   27.702331,  -83.856498,           13
 133,   30,   27.671810,  -83.445718,           11
 134,   30,   27.640187,  -83.035150,            6
 135,   30,   27.607462,  -82.624803,            3
 136,   30,   27.573636,  -82.214683,            2
 137,   30,   27.538711,  -81.804797,            2
 138,   30,   27.502686,  -81.395153,            7
 139,   30,   27.465563,  -80.985758,            7
 140,   30,   27.427342,  -80.576620,            7
 141,   30,   27.388025,  -80.167745,            8
 142,   30,   27.347613,  -79.759141,            5
 143,   30,   27.306107,  -79.350815,           12
 144,   30,   27.263507,  -78.942774,           16
 145,   30,   27.219815,  -78.535024,           17
 146,   30,   27.175032,  -78.127574,           16
 147,   30,   27.129159,  -77.720430,           13
 148,   30,   27.082197,  -77.313599,           30
 149,   30,   27.034148,  -76.907089,           30
 150,   30,   26.985013,  -76.500905,           23
 151,   30,   26.934792,  -76.095055,            9
 152,   30,   26.883487,  -75.689546,           12
 153,   30,   26.831100,  -75.284385,           12
 154,   30,   26.777632,  -74.879578,           10
 155,   30,   26.723085,  -74.475132,            6
 156,   30,   26.667459,  -74.071054,            2
 157,   30,   26.610756,  -73.667350,            2
 158,   30,   26.552978,  -73.264027,            3
 159,   30,   26.494125,  -72.861092,            1
 160,   30,   26.434201,  -72.458552,           -1
 161,   30,   26.373205,  -72.056412,           -5
 162,   30,   26.311141,  -71.654679,          -10
 163,   30,   26.248009,  -71.253360,          -12
 164,   30,   26.183811,  -70.852461,          -11
 165,   30,   26.118549,  -70.451988,           -9
 166,   30,   26.052224,  -70.051948,           -6
 167,   30,   25.984838,  -69.652347,           -3
 168,   30,   25.916394,  -69.253192,           -1
 169,   30,   25.846892,  -68.854487,            1
 170,   30,   25.776335,  -68.456240,            2
 171,   30,   25.704725,  -68.058456,            2
 172,   30,   25.632063,  -67.661142,           -1
 173,   30,   25.558352,  -67.264303,           -3
 174,   30,   25.483593,  -66.867946,           -5
 175,   30,   25.407788,  -66.472076,           -6
 176,   30,   25.330940,  -66.076699,           -6
 177,   30,   25.253050,  -65.681821,           -7
 178,   30,   25.174121,  -65.287448,           -8
 179,   30,   25.094155,  -64.893586,           -9
 180,   30,   25.013154,  -64.500239,           -8
 181,   30,   24.931119,  -64.107414,           -6
 182,   30,   24.848055,  -63.715116,           -4
 183,   30,   24.763961,  -63.323351,           -1
 184,   30,   24.678842,  -62.932124,            0
 185,   30,   24.592699,  -62.541440,            2
   1,   31,   22.572467, -136.779280,           25
   2,   31,   22.682727, -136.402182,           24
   3,   31,   22.792027, -136.024423,           21
   4,   31,   22.900362, -135.646005,           19
   5,   31,   23.007731, -135.266932,           17
   6,   31,   23.114128, -134.887210,           14
   7,   31,   23.219553, -134.506842,           11
   8,   31,   23.324000, -134.125833,            9
   9,   31,   23.427469, -133.744188,            6
  10,   31,   23.529955, -133.361909,            4
  11,   31,   23.631456, -132.979003,            5
  12,   31,   23.731968, -132.595474,            4
  13,   31,   23.831490, -132.211326,            3
  14,   31,   23.930018, -131.826564,            7
  15,   31,   24.027549, -131.441193,            7
  16,   31,   24.124081, -131.055217,           11
  17,   31,   24.219611, -130.668642,           13
  18,   31,   24.314136, -130.281472,           14
  19,   31,   24.407654, -129.893712,           15
  20,   31,   24.500162, -129.505368,           14
  21,   31,   24.591658, -129.116444,           13
  22,   31,   24.682138, -128.726945,           11
  23,   31,   24.771602, -128.336877,           11
  24,   31,   24.860045, -127.946245,           12
  25,   31,   24.947466, -127.555054,           14
  26,   31,   25.033862, -127.163309,           16
  27,   31,   25.119230, -126.771017,           17
  28,   31,   25.203570, -126.378181,           15
  29,   31,   25.286877, -125.984809,           12
  30,   31,   25.369151, -125.590904,            9
  31,   31,   25.450389, -125.196474,            6
  32,   31,   25.530587, -124.801523,            6
  33,   31,   25.609746, -124.406057,            7
  34,   31,   25.687861, -124.010082,            7
  35,   31,   25.764932, -123.613604,            6
  36,   31,   25.840956, -123.216628,            4
  37,   31,   25.915931, -122.819161,            3
  38,   31,   25.989855, -122.421208,            2
  39,   31,   26.062726, -122.022776,            1
  40,   31,   26.134543, -121.623869,           -2
  41,   31,   26.205302, -121.224496,           -6
  42,   31,   26.275003, -120.824661,          -12
  43,   31,   26.343644, -120.424370,          -17
  44,   31,   26.411222, -120.023631,          -21
  45,   31,   26.477736, -119.622449,          -24
  46,   31,   26.543185, -119.220830,          -28
  47,   31,   26.607566, -118.818781,          -31
  48,   31,   26.670878, -118.416308,          -32
  49,   31,   26.733119, -118.013418,          -34
  50,   31,   26.794287, -117.610117,          -37
  51,   31,   26.854382, -117.206412,          -41
  52,   31,   26.913401, -116.802309,          -44
  53,   31,   26.971343, -116.397815,          -49
  54,   31,   27.028206, -115.992937,          -53
  55,   31,   27.083989, -115.587680,          -54
  56,   31,   27.138691, -115.182053,          -55
  57,   31,   27.192310, -114.776061,          -57
  58,   31,   27.244845, -114.369712,          -61
  59,   31,   27.296294, -113.963011,          -65
  60,   31,   27.346656, -113.555968,          -67
  61,   31,   27.395929, -113.148587,          -74
  62,   31,   27.444114, -112.740876,          -65
  63,   31,   27.491207, -112.332842,          -57
  64,   31,   27.537209, -111.924492,          -57
  65,   31,   27.582118, -111.515833,          -58
  66,   31,   27.625932, -111.106873,          -51
  67,   31,   27.668651, -110.697618,          -41
  68,   31,   27.710274, -110.288075,          -25
  69,   31,   27.750800, -109.878251,          -19
  70,   31,   27.790226, -109.468155,          -17
  71,   31,   27.828554, -109.057792,          -13
  72,   31,   27.865781, -108.647171,          -10
  73,   31,   27.901907, -108.236299,           10
  74,   31,   27.936930, -107.825182,           28
  75,   31,   27.970851, -107.413829,           31
  76,   31,   28.003667, -107.002246,           24
  77,   31,   28.035379, -106.590442,           19
  78,   31,   28.065985, -106.178423,           14
  79,   31,   28.095484, -105.766197,           10
  80,   31,   28.123877, -105.353771,           12
  81,   31,   28.151162, -104.941153,           21
  82,   31,   28.177338, -104.528351,           21
  83,   31,   28.202406, -104.115372,           20
  84,   31,   28.226363, -103.702223,           27
  85,   31,   28.249211, -103.288912,           30
  86,   31,   28.270947, -102.875447,           34
  87,   31,   28.291572, -102.461835,           28
  88,   31,   28.311086, -102.048084,           29
  89,   31,   28.329486, -101.634201,           39
  90,   31,   28.346774, -101.220195,           34
  91,   31,   28.362949, -100.806073,           29
  92,   31,   28.378010, -100.391842,           23
  93,   31,   28.391957,  -99.977511,           12
  94,   31,   28.404789,  -99.563086,            0
  95,   31,   28.416507,  -99.148576,           -8
  96,   31,   28.427110,  -98.733989,           -6
  97,   31,   28.436597,  -98.319331,           -3
  98,   31,   28.444970,  -97.904612,            4
  99,   31,   28.452226,  -97.489838,            5
 100,   31,   28.458367,  -97.075018,            7
 101,   31,   28.463391,  -96.660158,           12
 102,   31,   28.467299,  -96.245268,           14
 103,   31,   28.470092,  -95.830354,           18
 104,   31,   28.471767,  -95.415425,           35
 105,   31,   28.472327,  -95.000488,           34
 106,   31,   28.471770,  -94.585551,           29
 107,   31,   28.470097,  -94.170621,           41
 108,   31,   28.467307,  -93.755707,           41
 109,   31,   28.463402,  -93.340817,           40
 110,   31,   28.458380,  -92.925958,           34
 111,   31,   28.452242,  -92.511137,           36
 112,   31,   28.444988,  -92.096363,           37
 113,   31,   28.436618,  -91.681643,           38
 114,   31,   28.427133,  -91.266986,           38
 115,   31,   28.416533,  -90.852398,           36
 116,   31,   28.404818,  -90.437888,           36
 117,   31,   28.391988,  -90.023463,           37
 118,   31,   28.378044,  -89.609132,           38
 119,   31,   28.362986,  -89.194901,           36
 120,   31,   28.346814,  -88.780778,           32
 121,   31,   28.329528,  -88.366772,           23
 122,   31,   28.311130,  -87.952889,            6
 123,   31,   28.291620,  -87.539138,           -1
 124,   31,   28.270997,  -87.125525,            0
 125,   31,   28.249263,  -86.712060,            0
 126,   31,   28.226418,  -86.298749,            0
 127,   31,   28.202463,  -85.885599,           -2
 128,   31,   28.177399,  -85.472620,           -1
 129,   31,   28.151225,  -85.059817,           -5
 130,   31,   28.123943,  -84.647199,            6
 131,   31,   28.095552,  -84.234772,           11
 132,   31,   28.066055,  -83.822546,           12
 133,   31,   28.035452,  -83.410526,            8
 134,   31,   28.003743,  -82.998721,            5
 135,   31,   27.970929,  -82.587138,            3
 136,   31,   27.937011,  -82.175784,            3
 137,   31,   27.901990,  -81.764667,            1
 138,   31,   27.865867,  -81.353794,            3
 139,   31,   27.828643,  -80.943172,            5
 140,   31,   27.790318,  -80.532809,            7
 141,   31,   27.750893,  -80.122712,            9
 142,   31,   27.710371,  -79.712888,            9
 143,   31,   27.668750,  -79.303345,           11
 144,   31,   27.626034,  -78.894089,           13
 145,   31,   27.582222,  -78.485128,            9
 146,   31,   27.537316,  -78.076468,            9
 147,   31,   27.491317,  -77.668118,            5
 148,   31,   27.444226,  -77.260083,            4
 149,   31,   27.396044,  -76.852371,            3
 150,   31,   27.346773,  -76.444990,            3
 151,   31,   27.296413,  -76.037945,            5
 152,   31,   27.244967,  -75.631244,            4
 153,   31,   27.192435,  -75.224894,           -2
 154,   31,   27.138818,  -74.818901,          -14
 155,   31,   27.084119,  -74.413273,          -22
 156,   31,   27.028339,  -74.008015,          -25
 157,   31,   26.971478,  -73.603136,          -26
 158,   31,   26.913538,  -73.198641,          -24
 159,   31,   26.854522,  -72.794537,          -13
 160,   31,   26.794430,  -72.390831,           -7
 161,   31,   26.733264,  -71.987529,           -6
 162,   31,   26.671025,  -71.584638,          -10
 163,   31,   26.607716,  -71.182165,          -12
 164,   31,   26.543337,  -70.780115,          -12
 165,   31,   26.477891,  -70.378495,          -11
 166,   31,   26.411380,  -69.977312,          -11
 167,   31,   26.343804,  -69.576571,          -11
 168,   31,   26.275166,  -69.176280,           -8
 169,   31,   26.205467,  -68.776444,           -3
 170,   31,   26.134710,  -68.377069,           -1
 171,   31,   26.062896,  -67.978162,           -3
 172,   31,   25.990028,  -67.579728,           -6
 173,   31,   25.916106,  -67.181774,           -9
 174,   31,   25.841134,  -66.784306,          -10
 175,   31,   25.765112,  -66.387329,          -11
 176,   31,   25.688044,  -65.990849,          -11
 177,   31,   25.609931,  -65.594873,           -9
 178,   31,   25.530775,  -65.199406,           -7
 179,   31,   25.450578,  -64.804454,           -4
 180,   31,   25.369343,  -64.410022,           -2
 181,   31,   25.287072,  -64.016117,            0
 182,   31,   25.203767,  -63.622743,           -1
 183,   31,   25.119430,  -63.229906,            0
 184,   31,   25.034063,  -62.837612,            0
 185,   31,   24.947670,  -62.445866,            0
   1,   32,   22.920362, -136.899541,           23
   2,   32,   23.030956, -136.521498,           21
   3,   32,   23.140585, -136.142787,           19
   4,   32,   23.249246, -135.763413,           17
   5,   32,   23.356937, -135.383379,           13
   6,   32,   23.463653, -135.002690,           10
   7,   32,   23.569393, -134.621349,            8
   8,   32,   23.674152, -134.239363,            5
   9,   32,   23.777929, -133.856734,            3
  10,   32,   23.880719, -133.473468,            3
  11,   32,   23.982521, -133.089568,            3
  12,   32,   24.083331, -132.705041,            3
  13,   32,   24.183146, -132.319889,            4
  14,   32,   24.281964, -131.934118,            9
  15,   32,   24.379782, -131.547733,           11
  16,   32,   24.476598, -131.160739,           14
  17,   32,   24.572408, -130.773140,           15
  18,   32,   24.667209, -130.384941,           16
  19,   32,   24.761000, -129.996147,           14
  20,   32,   24.853777, -129.606764,           13
  21,   32,   24.945539, -129.216796,           13
  22,   32,   25.036282, -128.826249,           13
  23,   32,   25.126004, -128.435128,           14
  24,   32,   25.214703, -128.043438,           16
  25,   32,   25.302376, -127.651184,           17
  26,   32,   25.389021, -127.258372,           19
  27,   32,   25.474635, -126.865007,           19
  28,   32,   25.559216, -126.471094,           18
  29,   32,   25.642763, -126.076640,           15
  30,   32,   25.725272, -125.681649,           12
  31,   32,   25.806741, -125.286128,            9
  32,   32,   25.887168, -124.890082,            8
  33,   32,   25.966552, -124.493516,            8
  34,   32,   26.044889, -124.096438,            7
  35,   32,   26.122178, -123.698851,            4
  36,   32,   26.198417, -123.300763,            2
  37,   32,   26.273604, -122.902178,            2
  38,   32,   26.347736, -122.503104,            1
  39,   32,   26.420812, -122.103546,           -1
  40,   32,   26.492831, -121.703511,           -5
  41,   32,   26.563789, -121.303003,          -11
  42,   32,   26.633685, -120.902030,          -16
  43,   32,   26.702517, -120.500598,          -20
  44,   32,   26.770284, -120.098713,          -22
  45,   32,   26.836984, -119.696381,          -26
  46,   32,   26.902615, -119.293609,          -30
  47,   32,   26.967175, -118.890403,          -32
  48,   32,   27.030663, -118.486769,          -32
  49,   32,   27.093076, -118.082714,          -34
  50,   32,   27.154414, -117.678245,          -38
  51,   32,   27.214675, -117.273368,          -44
  52,   32,   27.273857, -116.868090,          -49
  53,   32,   27.331958, -116.462417,          -54
  54,   32,   27.388978, -116.056356,          -55
  55,   32,   27.444915, -115.649913,          -53
  56,   32,   27.499767, -115.243097,          -52
  57,   32,   27.553533, -114.835912,          -52
  58,   32,   27.606211, -114.428367,          -54
  59,   32,   27.657801, -114.020468,          -61
  60,   32,   27.708300, -113.612223,          -66
  61,   32,   27.757709, -113.203637,          -58
  62,   32,   27.806024, -112.794718,          -55
  63,   32,   27.853246, -112.385473,          -45
  64,   32,   27.899373, -111.975910,          -48
  65,   32,   27.944404, -111.566035,          -47
  66,   32,   27.988337, -111.155855,          -45
  67,   32,   28.031172, -110.745378,          -40
  68,   32,   28.072907, -110.334611,          -22
  69,   32,   28.113542, -109.923560,          -16
  70,   32,   28.153076, -109.512234,          -19
  71,   32,   28.191507, -109.100640,          -17
  72,   32,   28.228834, -108.688785,          -11
  73,   32,   28.265057, -108.276676,           16
  74,   32,   28.300175, -107.864320,           16
  75,   32,   28.334187, -107.451726,           16
  76,   32,   28.367091, -107.038900,           21
  77,   32,   28.398888, -106.625851,           19
  78,   32,   28.429576, -106.212585,           14
  79,   32,   28.459155, -105.799110,            9
  80,   32,   28.487624, -105.385433,           12
  81,   32,   28.514982, -104.971563,           24
  82,   32,   28.541229, -104.557506,           27
  83,   32,   28.566363, -104.143271,           25
  84,   32,   28.590385, -103.728865,           30
  85,   32,   28.613293, -103.314295,           29
  86,   32,   28.635088, -102.899570,           34
  87,   32,   28.655768, -102.484696,           34
  88,   32,   28.675333, -102.069682,           31
  89,   32,   28.693783, -101.654536,           37
  90,   32,   28.711117, -101.239264,           34
  91,   32,   28.727334, -100.823876,           32
  92,   32,   28.742436, -100.408378,           31
  93,   32,   28.756420,  -99.992778,           29
  94,   32,   28.769286,  -99.577084,           24
  95,   32,   28.781035,  -99.161304,           -1
  96,   32,   28.791666,  -98.745446,           -1
  97,   32,   28.801179,  -98.329518,            5
  98,   32,   28.809573,  -97.913526,            9
  99,   32,   28.816849,  -97.497480,           10
 100,   32,   28.823006,  -97.081387,            8
 101,   32,   28.828044,  -96.665254,           14
 102,   32,   28.831963,  -96.249091,           16
 103,   32,   28.834762,  -95.832903,           12
 104,   32,   28.836442,  -95.416700,           15
 105,   32,   28.837003,  -95.000489,           34
 106,   32,   28.836445,  -94.584278,           33
 107,   32,   28.834767,  -94.168075,           24
 108,   32,   28.831970,  -93.751888,           34
 109,   32,   28.828054,  -93.335724,           36
 110,   32,   28.823019,  -92.919591,           34
 111,   32,   28.816865,  -92.503498,           34
 112,   32,   28.809592,  -92.087452,           36
 113,   32,   28.801200,  -91.671460,           38
 114,   32,   28.791690,  -91.255531,           38
 115,   32,   28.781062,  -90.839673,           38
 116,   32,   28.769315,  -90.423893,           37
 117,   32,   28.756451,  -90.008199,           36
 118,   32,   28.742470,  -89.592599,           36
 119,   32,   28.727371,  -89.177101,           36
 120,   32,   28.711156,  -88.761712,           35
 121,   32,   28.693825,  -88.346440,           30
 122,   32,   28.675378,  -87.931293,           10
 123,   32,   28.655815,  -87.516279,            2
 124,   32,   28.635138,  -87.101405,            1
 125,   32,   28.613346,  -86.686680,           -1
 126,   32,   28.590440,  -86.272109,            0
 127,   32,   28.566421,  -85.857703,           -1
 128,   32,   28.541289,  -85.443467,           -4
 129,   32,   28.515045,  -85.029410,           -1
 130,   32,   28.487690,  -84.615539,            7
 131,   32,   28.459224,  -84.201862,            9
 132,   32,   28.429647,  -83.788387,            9
 133,   32,   28.398962,  -83.375120,            4
 134,   32,   28.367167,  -82.962070,            2
 135,   32,   28.334265,  -82.549244,            2
 136,   32,   28.300256,  -82.136649,           -1
 137,   32,   28.265141,  -81.724293,            1
 138,   32,   28.228921,  -81.312184,            1
 139,   32,   28.191596,  -80.900328,            4
 140,   32,   28.153167,  -80.488733,            7
 141,   32,   28.113637,  -80.077406,           10
 142,   32,   28.073004,  -79.666355,           10
 143,   32,   28.031271,  -79.255587,           11
 144,   32,   27.988439,  -78.845109,            9
 145,   32,   27.944508,  -78.434929,            2
 146,   32,   27.899480,  -78.025053,            0
 147,   32,   27.853356,  -77.615489,            0
 148,   32,   27.806137,  -77.206244,            0
 149,   32,   27.757823,  -76.797324,            1
 150,   32,   27.708418,  -76.388737,            2
 151,   32,   27.657921,  -75.980491,           -1
 152,   32,   27.606334,  -75.572591,          -13
 153,   32,   27.553658,  -75.165045,          -25
 154,   32,   27.499894,  -74.757860,          -33
 155,   32,   27.445045,  -74.351043,          -36
 156,   32,   27.389111,  -73.944599,          -31
 157,   32,   27.332094,  -73.538538,          -28
 158,   32,   27.273995,  -73.132864,          -27
 159,   32,   27.214815,  -72.727584,          -27
 160,   32,   27.154557,  -72.322706,          -19
 161,   32,   27.093222,  -71.918236,          -13
 162,   32,   27.030811,  -71.514180,          -13
 163,   32,   26.967325,  -71.110546,          -13
 164,   32,   26.902768,  -70.707338,          -11
 165,   32,   26.837140,  -70.304565,           -9
 166,   32,   26.770443,  -69.902232,           -9
 167,   32,   26.702678,  -69.500346,          -10
 168,   32,   26.633848,  -69.098913,           -8
